name_id,pokemon_id,language,name
0242_zh_hant,0242,zh_hant,幸福蛋
0242_de,0242,de,Heiteira
0242_it,0242,it,Blissey
0242_es,0242,es,Blissey
0242_ja,0242,ja,ハピナス
0242_ko,0242,ko,해피나스
0243_zh_hans,0243,zh_hans,雷公
0243_zh_hant,0243,zh_hant,雷公
0243_en,0243,en,Raikou
0243_fr,0243,fr,Raikou
0243_de,0243,de,Raikou
0243_it,0243,it,Raikou
0243_es,0243,es,Raikou
0243_ja,0243,ja,ライコウ
0243_ko,0243,ko,라이코
0244_zh_hans,0244,zh_hans,炎帝
0244_zh_hant,0244,zh_hant,炎帝
0244_en,0244,en,Entei
0244_fr,0244,fr,Entei
0244_de,0244,de,Entei
0244_it,0244,it,Entei
0244_es,0244,es,Entei
0244_ja,0244,ja,エンテイ
0244_ko,0244,ko,앤테이
0245_zh_hans,0245,zh_hans,水君
0245_zh_hant,0245,zh_hant,水君
0245_en,0245,en,Suicune
0245_fr,0245,fr,Suicune
0245_de,0245,de,Suicune
0245_it,0245,it,Suicune
0245_es,0245,es,Suicune
0245_ja,0245,ja,スイクン
0245_ko,0245,ko,스이쿤
0246_zh_hans,0246,zh_hans,幼基拉斯
0246_zh_hant,0246,zh_hant,幼基拉斯
0246_en,0246,en,Larvitar
0246_fr,0246,fr,Larvitar
0246_de,0246,de,Larvitar
0246_it,0246,it,Larvitar
0246_es,0246,es,Larvitar
0246_ja,0246,ja,ヨーギラス
0246_ko,0246,ko,애버라스
0247_zh_hans,0247,zh_hans,沙基拉斯
0247_zh_hant,0247,zh_hant,沙基拉斯
0247_en,0247,en,Pupitar
0247_fr,0247,fr,Pupitar
0247_de,0247,de,Pupitar
0247_it,0247,it,Pupitar
0247_es,0247,es,Pupitar
0247_ja,0247,ja,サナギラス
0247_ko,0247,ko,데기라스
0248_zh_hans,0248,zh_hans,班基拉斯
0248_zh_hant,0248,zh_hant,班基拉斯
0248_en,0248,en,Tyranitar
0248_fr,0248,fr,Tyranitar
0248_de,0248,de,Despotar
0248_it,0248,it,Tyranitar
0248_es,0248,es,Tyranitar
0248_ja,0248,ja,バンギラス
0248_ko,0248,ko,마기라스
0249_zh_hans,0249,zh_hans,洛奇亚
0249_zh_hant,0249,zh_hant,洛奇亞
0249_en,0249,en,Lugia
0249_fr,0249,fr,Lugia
0249_de,0249,de,Lugia
0249_it,0249,it,Lugia
0249_es,0249,es,Lugia
0249_ja,0249,ja,ルギア
0249_ko,0249,ko,루기아
0250_zh_hans,0250,zh_hans,凤王
0250_zh_hant,0250,zh_hant,鳳王
0250_en,0250,en,Ho-Oh
0250_fr,0250,fr,Ho-Oh
0250_de,0250,de,Ho-Oh
0250_it,0250,it,Ho-Oh
0250_es,0250,es,Ho-Oh
0250_ja,0250,ja,ホウオウ
0250_ko,0250,ko,칠색조
0251_zh_hans,0251,zh_hans,时拉比
0251_zh_hant,0251,zh_hant,時拉比
0251_en,0251,en,Celebi
0251_fr,0251,fr,Celebi
0251_de,0251,de,Celebi
0251_it,0251,it,Celebi
0251_es,0251,es,Celebi
0251_ja,0251,ja,セレビィ
0251_ko,0251,ko,세레비
0252_zh_hans,0252,zh_hans,木守宫
0252_zh_hant,0252,zh_hant,木守宮
0252_en,0252,en,Treecko
0252_fr,0252,fr,Treecko
0252_de,0252,de,Geckarbor
0252_it,0252,it,Treecko
0252_es,0252,es,Treecko
0252_ja,0252,ja,キモリ
0252_ko,0252,ko,나무지기
0253_zh_hans,0253,zh_hans,森林蜥蜴
0253_en,0253,en,Grovyle
0253_fr,0253,fr,Grovyle
0253_zh_hant,0253,zh_hant,森林蜥蜴
0253_de,0253,de,Reptain
0253_it,0253,it,Grovyle
0253_es,0253,es,Grovyle
0253_ja,0253,ja,ジュプトル
0253_ko,0253,ko,나무돌이
0254_zh_hans,0254,zh_hans,蜥蜴王
0254_zh_hant,0254,zh_hant,蜥蜴王
0254_en,0254,en,나무킹 Namuking
0254_fr,0254,fr,나무킹 Namuking
0254_de,0254,de,Gewaldro
0254_it,0254,it,Sceptile
0254_es,0254,es,Sceptile
0254_ja,0254,ja,ジュカイン
0254_ko,0254,ko,나무킹
0255_zh_hans,0255,zh_hans,火稚鸡
0255_zh_hant,0255,zh_hant,火稚雞
0255_en,0255,en,Torchic
0255_fr,0255,fr,Torchic
0255_de,0255,de,Flemmli
0255_it,0255,it,Torchic
0255_es,0255,es,Torchic
0255_ja,0255,ja,アチャモ
0255_ko,0255,ko,아차모
0256_zh_hans,0256,zh_hans,力壮鸡
0256_zh_hant,0256,zh_hant,力壯雞
0256_en,0256,en,영치코 Yeongchiko
0256_fr,0256,fr,영치코 Yeongchiko
0256_de,0256,de,Jungglut
0256_it,0256,it,Combusken
0256_es,0256,es,Combusken
0256_ja,0256,ja,ワカシャモ
0256_ko,0256,ko,영치코
0257_zh_hans,0257,zh_hans,火焰鸡
0257_en,0257,en,번치코 Beonchiko
0257_fr,0257,fr,번치코 Beonchiko
0257_zh_hant,0257,zh_hant,火焰雞
0257_de,0257,de,Lohgock
0257_it,0257,it,Blaziken
0257_es,0257,es,Blaziken
0257_ja,0257,ja,バシャーモ
0257_ko,0257,ko,번치코
0258_zh_hans,0258,zh_hans,水跃鱼
0258_zh_hant,0258,zh_hant,水躍魚
0258_en,0258,en,Mudkip
0258_fr,0258,fr,Mudkip
0258_de,0258,de,Hydropi
0258_it,0258,it,Mudkip
0258_es,0258,es,Mudkip
0258_ja,0258,ja,ミズゴロウ
0258_ko,0258,ko,물짱이
0259_zh_hans,0259,zh_hans,沼跃鱼
0259_en,0259,en,Marshtomp
0259_fr,0259,fr,Marshtomp
0259_zh_hant,0259,zh_hant,沼躍魚
0259_de,0259,de,Moorabbel
0259_it,0259,it,Marshtomp
0259_es,0259,es,Marshtomp
0259_ja,0259,ja,ヌマクロー
0259_ko,0259,ko,늪짱이
0260_zh_hans,0260,zh_hans,巨沼怪
0260_en,0260,en,Swampert
0260_fr,0260,fr,Swampert
0260_zh_hant,0260,zh_hant,巨沼怪
0260_de,0260,de,Sumpex
0260_it,0260,it,Swampert
0260_es,0260,es,Swampert
0260_ja,0260,ja,ラグラージ
0260_ko,0260,ko,대짱이
0261_zh_hans,0261,zh_hans,土狼犬
0261_en,0261,en,Poochyena
0261_fr,0261,fr,Poochyena
0261_zh_hant,0261,zh_hant,土狼犬
0261_de,0261,de,Fiffyen
0261_it,0261,it,Poochyena
0261_es,0261,es,Poochyena
0261_ja,0261,ja,ポチエナ
0261_ko,0261,ko,포챠나
0262_zh_hans,0262,zh_hans,大狼犬
0262_en,0262,en,Mightyena
0262_fr,0262,fr,Mightyena
0262_zh_hant,0262,zh_hant,大狼犬
0262_de,0262,de,Magnayen
0262_it,0262,it,Mightyena
0262_es,0262,es,Mightyena
0262_ja,0262,ja,グラエナ
0262_ko,0262,ko,그라에나
0263_zh_hans,0263,zh_hans,蛇纹熊
0263_zh_hant,0263,zh_hant,蛇紋熊
0263_en,0263,en,Zigzagoon
0263_fr,0263,fr,Zigzagoon
0263_de,0263,de,Zigzachs
0263_it,0263,it,Zigzagoon
0263_es,0263,es,Zigzagoon
0263_ja,0263,ja,ジグザグマ
0263_ko,0263,ko,지그재구리
0264_zh_hans,0264,zh_hans,直冲熊
0264_zh_hant,0264,zh_hant,直衝熊
0264_en,0264,en,Linoone
0264_fr,0264,fr,Linoone
0264_de,0264,de,Geradaks
0264_it,0264,it,Linoone
0264_es,0264,es,Linoone
0264_ja,0264,ja,マッスグマ
0264_ko,0264,ko,직구리
0265_zh_hans,0265,zh_hans,刺尾虫
0265_zh_hant,0265,zh_hant,刺尾蟲
0265_en,0265,en,Wurmple
0265_fr,0265,fr,Wurmple
0265_de,0265,de,Waumpel
0265_it,0265,it,Wurmple
0265_es,0265,es,Wurmple
0265_ja,0265,ja,ケムッソ
0265_ko,0265,ko,개무소
0266_zh_hans,0266,zh_hans,甲壳茧
0266_en,0266,en,실쿤 Silcoon
0266_fr,0266,fr,실쿤 Silcoon
0266_zh_hant,0266,zh_hant,甲殼繭
0266_de,0266,de,Schaloko
0266_it,0266,it,Silcoon
0266_es,0266,es,Silcoon
0266_ja,0266,ja,カラサリス
0266_ko,0266,ko,실쿤
0267_zh_hans,0267,zh_hans,狩猎凤蝶
0267_en,0267,en,뷰티플라이 Beautifly
0267_fr,0267,fr,뷰티플라이 Beautifly
0267_zh_hant,0267,zh_hant,狩獵鳳蝶
0267_es,0267,es,Beautifly
0267_de,0267,de,Papinella
0267_it,0267,it,Beautifly
0267_ja,0267,ja,アゲハント
0267_ko,0267,ko,뷰티플라이
0268_zh_hans,0268,zh_hans,盾甲茧
0268_en,0268,en,카스쿤 Cascoon
0268_fr,0268,fr,카스쿤 Cascoon
0268_zh_hant,0268,zh_hant,盾甲繭
0268_de,0268,de,Panekon
0268_it,0268,it,Cascoon
0268_es,0268,es,Cascoon
0268_ja,0268,ja,マユルド
0268_ko,0268,ko,카스쿤
0269_zh_hans,0269,zh_hans,毒粉蛾
0269_en,0269,en,Dustox
0269_fr,0269,fr,Dustox
0269_zh_hant,0269,zh_hant,毒粉蛾
0269_de,0269,de,Pudox
0269_it,0269,it,Dustox
0269_es,0269,es,Dustox
0269_ja,0269,ja,ドクケイル
0269_ko,0269,ko,독케일
0270_zh_hans,0270,zh_hans,莲叶童子
0270_zh_hant,0270,zh_hant,蓮葉童子
0270_en,0270,en,연꽃몬 Yeonkkotmon
0270_fr,0270,fr,연꽃몬 Yeonkkotmon
0270_de,0270,de,Loturzel
0270_it,0270,it,Lotad
0270_es,0270,es,Lotad
0270_ja,0270,ja,ハスボー
0270_ko,0270,ko,연꽃몬
0271_zh_hans,0271,zh_hans,莲帽小童
0271_es,0271,es,Lombre
0271_zh_hant,0271,zh_hant,蓮帽小童
0271_en,0271,en,로토스 Lotos
0271_fr,0271,fr,로토스 Lotos
0271_de,0271,de,Lombrero
0271_it,0271,it,Lombre
0271_ja,0271,ja,ハスブレロ
0271_ko,0271,ko,로토스
0272_zh_hans,0272,zh_hans,乐天河童
0272_en,0272,en,Ludicolo
0272_fr,0272,fr,Ludicolo
0272_zh_hant,0272,zh_hant,樂天河童
0272_de,0272,de,Kappalores
0272_it,0272,it,Ludicolo
0272_es,0272,es,Ludicolo
0272_ja,0272,ja,ルンパッパ
0272_ko,0272,ko,로파파
0273_zh_hans,0273,zh_hans,橡实果
0273_zh_hant,0273,zh_hant,橡實果
0273_en,0273,en,Seedot
0273_fr,0273,fr,Seedot
0273_de,0273,de,Samurzel
0273_it,0273,it,Seedot
0273_es,0273,es,Seedot
0273_ja,0273,ja,タネボー
0273_ko,0273,ko,도토링
0274_zh_hans,0274,zh_hans,长鼻叶
0274_zh_hant,0274,zh_hant,長鼻葉
0274_en,0274,en,Nuzleaf
0274_fr,0274,fr,Nuzleaf
0274_de,0274,de,Blanas
0274_it,0274,it,Nuzleaf
0274_es,0274,es,Nuzleaf
0274_ja,0274,ja,コノハナ
0274_ko,0274,ko,잎새코
0275_zh_hans,0275,zh_hans,狡猾天狗
0275_en,0275,en,Shiftry
0275_fr,0275,fr,Shiftry
0275_zh_hant,0275,zh_hant,狡猾天狗
0275_de,0275,de,Tengulist
0275_it,0275,it,Shiftry
0275_es,0275,es,Shiftry
0275_ja,0275,ja,ダーテング
0275_ko,0275,ko,다탱구
0276_zh_hans,0276,zh_hans,傲骨燕
0276_zh_hant,0276,zh_hant,傲骨燕
0276_en,0276,en,테일로 Te'illo
0276_fr,0276,fr,테일로 Te'illo
0276_de,0276,de,Schwalbini
0276_it,0276,it,Taillow
0276_es,0276,es,Taillow
0276_ja,0276,ja,スバメ
0276_ko,0276,ko,테일로
0277_zh_hans,0277,zh_hans,大王燕
0277_zh_hant,0277,zh_hant,大王燕
0277_en,0277,en,스왈로 Seuwallo
0277_fr,0277,fr,스왈로 Seuwallo
0277_de,0277,de,Schwalboss
0277_it,0277,it,Swellow
0277_es,0277,es,Swellow
0277_ja,0277,ja,オオスバメ
0277_ko,0277,ko,스왈로
0278_zh_hans,0278,zh_hans,长翅鸥
0278_zh_hant,0278,zh_hant,長翅鷗
0278_en,0278,en,Wingull
0278_fr,0278,fr,Wingull
0278_de,0278,de,Wingull
0278_it,0278,it,Wingull
0278_es,0278,es,Wingull
0278_ja,0278,ja,キャモメ
0278_ko,0278,ko,갈모매
0279_zh_hans,0279,zh_hans,大嘴鸥
0279_en,0279,en,Pelipper
0279_fr,0279,fr,Pelipper
0279_zh_hant,0279,zh_hant,大嘴鷗
0279_de,0279,de,Pelipper
0279_it,0279,it,Pelipper
0279_es,0279,es,Pelipper
0279_ja,0279,ja,ペリッパー
0279_ko,0279,ko,패리퍼
0280_zh_hans,0280,zh_hans,拉鲁拉丝
0280_en,0280,en,Ralts
0280_fr,0280,fr,Ralts
0280_zh_hant,0280,zh_hant,拉魯拉絲
0280_de,0280,de,Trasla
0280_it,0280,it,Ralts
0280_es,0280,es,Ralts
0280_ja,0280,ja,ラルトス
0280_ko,0280,ko,랄토스
0281_zh_hans,0281,zh_hans,奇鲁莉安
0281_zh_hant,0281,zh_hant,奇魯莉安
0281_en,0281,en,Kirlia
0281_fr,0281,fr,Kirlia
0281_de,0281,de,Kirlia
0281_it,0281,it,Kirlia
0281_es,0281,es,Kirlia
0281_ja,0281,ja,キルリア
0281_ko,0281,ko,킬리아
0282_zh_hans,0282,zh_hans,沙奈朵
0282_en,0282,en,가디안 Guardian
0282_fr,0282,fr,가디안 Guardian
0282_zh_hant,0282,zh_hant,沙奈朵
0282_de,0282,de,Guardevoir
0282_it,0282,it,Gardevoir
0282_es,0282,es,Gardevoir
0282_ja,0282,ja,サーナイト
0282_ko,0282,ko,가디안
0283_zh_hans,0283,zh_hans,溜溜糖球
0283_zh_hant,0283,zh_hant,溜溜糖球
0283_en,0283,en,Surskit
0283_fr,0283,fr,Surskit
0283_de,0283,de,Gehweiher
0283_it,0283,it,Surskit
0283_es,0283,es,Surskit
0283_ja,0283,ja,アメタマ
0283_ko,0283,ko,비구술
0284_zh_hans,0284,zh_hans,雨翅蛾
0284_en,0284,en,Masquerain
0284_fr,0284,fr,Masquerain
0284_zh_hant,0284,zh_hant,雨翅蛾
0284_de,0284,de,Maskeregen
0284_it,0284,it,Masquerain
0284_es,0284,es,Masquerain
0284_ja,0284,ja,アメモース
0284_ko,0284,ko,비나방
0285_zh_hans,0285,zh_hans,蘑蘑菇
0285_zh_hant,0285,zh_hant,蘑蘑菇
0285_en,0285,en,Shroomish
0285_fr,0285,fr,Shroomish
0285_de,0285,de,Knilz
0285_it,0285,it,Shroomish
0285_es,0285,es,Shroomish
0285_ja,0285,ja,キノココ
0285_ko,0285,ko,버섯꼬
0286_zh_hans,0286,zh_hans,斗笠菇
0286_zh_hant,0286,zh_hant,斗笠菇
0286_en,0286,en,Breloom
0286_fr,0286,fr,Breloom
0286_de,0286,de,Kapilz
0286_it,0286,it,Breloom
0286_es,0286,es,Breloom
0286_ja,0286,ja,キノガッサ
0286_ko,0286,ko,버섯모
0287_zh_hans,0287,zh_hans,懒人獭
0287_zh_hant,0287,zh_hant,懶人獺
0287_en,0287,en,Slakoth
0287_fr,0287,fr,Slakoth
0287_de,0287,de,Bummelz
0287_it,0287,it,Slakoth
0287_es,0287,es,Slakoth
0287_ja,0287,ja,ナマケロ
0287_ko,0287,ko,게을로
0288_zh_hans,0288,zh_hans,过动猿
0288_zh_hant,0288,zh_hant,過動猿
0288_en,0288,en,Vigoroth
0288_fr,0288,fr,Vigoroth
0288_de,0288,de,Muntier
0288_it,0288,it,Vigoroth
0288_es,0288,es,Vigoroth
0288_ja,0288,ja,ヤルキモノ
0288_ko,0288,ko,발바로
0289_zh_hans,0289,zh_hans,请假王
0289_en,0289,en,게을킹 Ge'eulking
0289_fr,0289,fr,게을킹 Ge'eulking
0289_zh_hant,0289,zh_hant,請假王
0289_de,0289,de,Letarking
0289_it,0289,it,Slaking
0289_es,0289,es,Slaking
0289_ja,0289,ja,ケッキング
0289_ko,0289,ko,게을킹
0290_zh_hans,0290,zh_hans,土居忍士
0290_zh_hant,0290,zh_hant,土居忍士
0290_en,0290,en,토중몬 Tojungmon
0290_fr,0290,fr,토중몬 Tojungmon
0290_de,0290,de,Nincada
0290_it,0290,it,Nincada
0290_es,0290,es,Nincada
0290_ja,0290,ja,ツチニン
0290_ko,0290,ko,토중몬
0291_zh_hans,0291,zh_hans,铁面忍者
0291_zh_hant,0291,zh_hant,鐵面忍者
0291_en,0291,en,아이스크 Aiseukeu
0291_fr,0291,fr,아이스크 Aiseukeu
0291_de,0291,de,Ninjask
0291_it,0291,it,Ninjask
0291_es,0291,es,Ninjask
0291_ja,0291,ja,テッカニン
0291_ko,0291,ko,아이스크
0292_zh_hans,0292,zh_hans,脱壳忍者
0292_zh_hant,0292,zh_hant,脫殼忍者
0292_en,0292,en,껍질몬 Kkeopjilmon
0292_fr,0292,fr,껍질몬 Kkeopjilmon
0292_de,0292,de,Ninjatom
0292_it,0292,it,Shedinja
0292_es,0292,es,Shedinja
0292_ja,0292,ja,ヌケニン
0292_ko,0292,ko,껍질몬
0293_zh_hans,0293,zh_hans,咕妞妞
0293_zh_hant,0293,zh_hant,咕妞妞
0293_en,0293,en,Whismur
0293_fr,0293,fr,Whismur
0293_de,0293,de,Flurmel
0293_it,0293,it,Whismur
0293_es,0293,es,Whismur
0293_ja,0293,ja,ゴニョニョ
0293_ko,0293,ko,소곤룡
0294_zh_hans,0294,zh_hans,吼爆弹
0294_en,0294,en,Loudred
0294_fr,0294,fr,Loudred
0294_zh_hant,0294,zh_hant,吼爆彈
0294_de,0294,de,Krakeelo
0294_it,0294,it,Loudred
0294_es,0294,es,Loudred
0294_ja,0294,ja,ドゴーム
0294_ko,0294,ko,노공룡
0295_zh_hans,0295,zh_hans,爆音怪
0295_zh_hant,0295,zh_hant,爆音怪
0295_en,0295,en,Exploud
0295_fr,0295,fr,Exploud
0295_de,0295,de,Krawumms
0295_it,0295,it,Exploud
0295_es,0295,es,Exploud
0295_ja,0295,ja,バクオング
0295_ko,0295,ko,폭음룡
0296_zh_hans,0296,zh_hans,幕下力士
0296_zh_hant,0296,zh_hant,幕下力士
0296_en,0296,en,Makuhita
0296_fr,0296,fr,Makuhita
0296_de,0296,de,Makuhita
0296_it,0296,it,Makuhita
0296_es,0296,es,Makuhita
0296_ja,0296,ja,マクノシタ
0296_ko,0296,ko,마크탕
0297_zh_hans,0297,zh_hans,铁掌力士
0297_zh_hant,0297,zh_hant,鐵掌力士
0297_en,0297,en,Hariyama
0297_fr,0297,fr,Hariyama
0297_de,0297,de,Hariyama
0297_it,0297,it,Hariyama
0297_es,0297,es,Hariyama
0297_ja,0297,ja,ハリテヤマ
0297_ko,0297,ko,하리뭉
0298_zh_hans,0298,zh_hans,露力丽
0298_zh_hant,0298,zh_hant,露力麗
0298_en,0298,en,Azurill
0298_fr,0298,fr,Azurill
0298_de,0298,de,Azurill
0298_it,0298,it,Azurill
0298_es,0298,es,Azurill
0298_ja,0298,ja,ルリリ
0298_ko,0298,ko,루리리
0299_zh_hans,0299,zh_hans,朝北鼻
0299_en,0299,en,코코파스 Kokopaseu
0299_fr,0299,fr,코코파스 Kokopaseu
0299_zh_hant,0299,zh_hant,朝北鼻
0299_de,0299,de,Nasgnet
0299_it,0299,it,Nosepass
0299_es,0299,es,Nosepass
0299_ja,0299,ja,ノズパス
0299_ko,0299,ko,코코파스
0300_zh_hans,0300,zh_hans,向尾喵
0300_zh_hant,0300,zh_hant,向尾喵
0300_en,0300,en,스키티 Seukiti
0300_fr,0300,fr,스키티 Seukiti
0300_de,0300,de,Eneco
0300_it,0300,it,Skitty
0300_es,0300,es,Skitty
0300_ja,0300,ja,エネコ
0300_ko,0300,ko,에나비
0301_zh_hans,0301,zh_hans,优雅猫
0301_zh_hant,0301,zh_hant,優雅貓
0301_en,0301,en,델케티 Delketi
0301_fr,0301,fr,델케티 Delketi
0301_de,0301,de,Enekoro
0301_it,0301,it,Delcatty
0301_es,0301,es,Delcatty
0301_ja,0301,ja,エネコロロ
0301_ko,0301,ko,델케티
0302_zh_hans,0302,zh_hans,勾魂眼
0302_zh_hant,0302,zh_hant,勾魂眼
0302_en,0302,en,Sableye
0302_fr,0302,fr,Sableye
0302_de,0302,de,Zobiris
0302_it,0302,it,Sableye
0302_es,0302,es,Sableye
0302_ja,0302,ja,ヤミラミ
0302_ko,0302,ko,깜까미
0303_zh_hans,0303,zh_hans,大嘴娃
0303_en,0303,en,입치트 Ipcheat
0303_fr,0303,fr,입치트 Ipcheat
0303_zh_hant,0303,zh_hant,大嘴娃
0303_de,0303,de,Flunkifer
0303_it,0303,it,Mawile
0303_es,0303,es,Mawile
0303_ja,0303,ja,クチート
0303_ko,0303,ko,입치트
0304_zh_hans,0304,zh_hans,可可多拉
0304_zh_hant,0304,zh_hant,可可多拉
0304_en,0304,en,가보리 Gabori
0304_fr,0304,fr,가보리 Gabori
0304_de,0304,de,Stollunior
0304_it,0304,it,Aron
0304_es,0304,es,Aron
0304_ja,0304,ja,ココドラ
0304_ko,0304,ko,가보리
0305_zh_hans,0305,zh_hans,可多拉
0305_zh_hant,0305,zh_hant,可多拉
0305_en,0305,en,갱도라 Gaengdora
0305_fr,0305,fr,갱도라 Gaengdora
0305_de,0305,de,Stollrak
0305_it,0305,it,Lairon
0305_es,0305,es,Lairon
0305_ja,0305,ja,コドラ
0305_ko,0305,ko,갱도라
0306_zh_hans,0306,zh_hans,波士可多拉
0306_en,0306,en,Aggron
0306_fr,0306,fr,Aggron
0306_zh_hant,0306,zh_hant,波士可多拉
0306_de,0306,de,Stolloss
0306_it,0306,it,Aggron
0306_es,0306,es,Aggron
0306_ja,0306,ja,ボスゴドラ
0306_ko,0306,ko,보스로라
0307_zh_hans,0307,zh_hans,玛沙那
0307_zh_hant,0307,zh_hant,瑪沙那
0307_en,0307,en,요가랑 Yogarang
0307_fr,0307,fr,요가랑 Yogarang
0307_de,0307,de,Meditie
0307_it,0307,it,Meditite
0307_es,0307,es,Meditite
0307_ja,0307,ja,アサナン
0307_ko,0307,ko,요가랑
0308_zh_hans,0308,zh_hans,恰雷姆
0308_en,0308,en,요가램 Yogarem
0308_fr,0308,fr,요가램 Yogarem
0308_zh_hant,0308,zh_hant,恰雷姆
0308_de,0308,de,Meditalis
0308_it,0308,it,Medicham
0308_es,0308,es,Medicham
0308_ja,0308,ja,チャーレム
0308_ko,0308,ko,요가램
0309_zh_hans,0309,zh_hans,落雷兽
0309_zh_hant,0309,zh_hant,落雷獸
0309_en,0309,en,썬더라이 Sseondeo'rai
0309_fr,0309,fr,썬더라이 Sseondeo'rai
0309_de,0309,de,Frizelbliz
0309_it,0309,it,Electrike
0309_es,0309,es,Electrike
0309_ja,0309,ja,ラクライ
0309_ko,0309,ko,썬더라이
0310_zh_hans,0310,zh_hans,雷电兽
0310_en,0310,en,썬더볼트 Sseondeo'bolteu
0310_fr,0310,fr,썬더볼트 Sseondeo'bolteu
0310_zh_hant,0310,zh_hant,雷電獸
0310_de,0310,de,Voltenso
0310_it,0310,it,Manectric
0310_es,0310,es,Manectric
0310_ja,0310,ja,ライボルト
0310_ko,0310,ko,썬더볼트
0311_zh_hans,0311,zh_hans,正电拍拍
0311_zh_hant,0311,zh_hant,正電拍拍
0311_en,0311,en,플러시 Peulleo'si
0311_fr,0311,fr,플러시 Peulleo'si
0311_de,0311,de,Plusle
0311_it,0311,it,Plusle
0311_es,0311,es,Plusle
0311_ja,0311,ja,プラスル
0311_ko,0311,ko,플러시
0312_zh_hans,0312,zh_hans,负电拍拍
0312_zh_hant,0312,zh_hant,負電拍拍
0312_en,0312,en,Minun
0312_fr,0312,fr,Minun
0312_de,0312,de,Minun
0312_it,0312,it,Minun
0312_es,0312,es,Minun
0312_ja,0312,ja,マイナン
0312_ko,0312,ko,마이농
0313_zh_hans,0313,zh_hans,电萤虫
0313_en,0313,en,Volbeat
0313_fr,0313,fr,Volbeat
0313_zh_hant,0313,zh_hant,電螢蟲
0313_de,0313,de,Volbeat
0313_it,0313,it,Volbeat
0313_es,0313,es,Volbeat
0313_ja,0313,ja,バルビート
0313_ko,0313,ko,볼비트
0314_zh_hans,0314,zh_hans,甜甜萤
0314_en,0314,en,네오비트 Ne'o'biteu
0314_fr,0314,fr,네오비트 Ne'o'biteu
0314_zh_hant,0314,zh_hant,甜甜螢
0314_de,0314,de,Illumise
0314_it,0314,it,Illumise
0314_es,0314,es,Illumise
0314_ja,0314,ja,イルミーゼ
0314_ko,0314,ko,네오비트
0315_zh_hans,0315,zh_hans,毒蔷薇
0315_en,0315,en,Roselia
0315_fr,0315,fr,Roselia
0315_zh_hant,0315,zh_hant,毒薔薇
0315_de,0315,de,Roselia
0315_it,0315,it,Roselia
0315_es,0315,es,Roselia
0315_ja,0315,ja,ロゼリア
0315_ko,0315,ko,로젤리아
0316_zh_hans,0316,zh_hans,溶食兽
0316_zh_hant,0316,zh_hant,溶食獸
0316_en,0316,en,꼴깍몬 Kkolkkakmon
0316_fr,0316,fr,꼴깍몬 Kkolkkakmon
0316_de,0316,de,Schluppuck
0316_it,0316,it,Gulpin
0316_es,0316,es,Gulpin
0316_ja,0316,ja,ゴクリン
0316_ko,0316,ko,꼴깍몬
0317_zh_hans,0317,zh_hans,吞食兽
0317_zh_hant,0317,zh_hant,吞食獸
0317_en,0317,en,꿀꺽몬 Kkulkkeokmon
0317_fr,0317,fr,꿀꺽몬 Kkulkkeokmon
0317_de,0317,de,Schlukwech
0317_it,0317,it,Swalot
0317_es,0317,es,Swalot
0317_ja,0317,ja,マルノーム
0317_ko,0317,ko,꿀꺽몬
0318_zh_hans,0318,zh_hans,利牙鱼
0318_en,0318,en,샤프니아 Sharpnia
0318_fr,0318,fr,샤프니아 Sharpnia
0318_zh_hant,0318,zh_hant,利牙魚
0318_de,0318,de,Kanivanha
0318_it,0318,it,Carvanha
0318_es,0318,es,Carvanha
0318_ja,0318,ja,キバニア
0318_ko,0318,ko,샤프니아
0319_zh_hans,0319,zh_hans,巨牙鲨
0319_zh_hant,0319,zh_hant,巨牙鯊
0319_en,0319,en,샤크니아 Sharknia
0319_fr,0319,fr,샤크니아 Sharknia
0319_de,0319,de,Tohaido
0319_it,0319,it,Sharpedo
0319_es,0319,es,Sharpedo
0319_ja,0319,ja,サメハダー
0319_ko,0319,ko,샤크니아
0320_zh_hans,0320,zh_hans,吼吼鲸
0320_en,0320,en,Wailmer
0320_fr,0320,fr,Wailmer
0320_zh_hant,0320,zh_hant,吼吼鯨
0320_de,0320,de,Wailmer
0320_it,0320,it,Wailmer
0320_es,0320,es,Wailmer
0320_ja,0320,ja,ホエルコ
0320_ko,0320,ko,고래왕자
0321_zh_hans,0321,zh_hans,吼鲸王
0321_en,0321,en,Wailord
0321_fr,0321,fr,Wailord
0321_zh_hant,0321,zh_hant,吼鯨王
0321_de,0321,de,Wailord
0321_it,0321,it,Wailord
0321_es,0321,es,Wailord
0321_ja,0321,ja,ホエルオー
0321_ko,0321,ko,고래왕
0322_zh_hans,0322,zh_hans,呆火驼
0322_en,0322,en,Numel
0322_fr,0322,fr,Numel
0322_zh_hant,0322,zh_hant,呆火駝
0322_de,0322,de,Camaub
0322_it,0322,it,Numel
0322_es,0322,es,Numel
0322_ja,0322,ja,ドンメル
0322_ko,0322,ko,둔타
0323_zh_hans,0323,zh_hans,喷火驼
0323_zh_hant,0323,zh_hant,噴火駝
0323_en,0323,en,Camerupt
0323_fr,0323,fr,Camerupt
0323_de,0323,de,Camerupt
0323_it,0323,it,Camerupt
0323_es,0323,es,Camerupt
0323_ja,0323,ja,バクーダ
0323_ko,0323,ko,폭타
0324_zh_hans,0324,zh_hans,煤炭龟
0324_en,0324,en,Torkoal
0324_fr,0324,fr,Torkoal
